"","continent","new_cases_smoothed_per_million","new_deaths_smoothed_per_million","people_fully_vaccinated_per_hundred","stringency_index","population_density","aged_65_older","cardiovasc_death_rate","diabetes_prevalence","life_expectancy","human_development_index","is_island","month"
"273","Europe",27.402,0.745,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"274","Europe",27.849,0.844,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"275","Europe",30.132,0.794,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"276","Europe",32.068,0.894,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"277","Europe",32.912,1.042,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"278","Europe",31.175,1.092,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"279","Europe",31.572,0.943,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"280","Europe",29.785,0.894,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"281","Europe",30.926,0.993,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"282","Europe",30.083,0.943,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"283","Europe",32.962,1.042,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"284","Europe",31.224,1.142,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"285","Europe",35.196,1.539,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"286","Europe",35.096,1.539,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"287","Europe",37.082,1.489,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"288","Europe",36.288,1.539,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"289","Europe",35.047,1.44,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","7"
"290","Europe",37.678,1.34,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"291","Europe",37.529,1.39,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"292","Europe",36.734,1.39,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"293","Europe",37.38,1.39,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"294","Europe",38.919,1.589,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"295","Europe",40.656,1.688,0,62.96,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"296","Europe",43.436,1.589,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"297","Europe",43.635,1.589,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"298","Europe",44.28,1.638,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"299","Europe",45.471,1.39,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"300","Europe",45.968,1.44,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"301","Europe",46.067,1.291,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"302","Europe",47.407,1.241,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"303","Europe",47.953,1.489,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"304","Europe",48.896,1.589,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"305","Europe",47.804,1.489,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"306","Europe",48.549,1.34,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"307","Europe",49.393,1.291,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"308","Europe",49.443,1.241,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"309","Europe",49.74,1.042,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"310","Europe",50.386,0.993,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"311","Europe",51.974,1.092,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"312","Europe",54.903,1.191,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"313","Europe",54.853,1.34,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"314","Europe",55.35,1.44,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"315","Europe",55.399,1.39,0,57.41,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"316","Europe",53.414,1.539,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"317","Europe",49.84,1.489,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"318","Europe",47.308,1.489,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"319","Europe",45.074,1.489,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","8"
"320","Europe",42.046,1.539,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"321","Europe",39.763,1.638,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"322","Europe",37.777,1.737,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"323","Europe",38.323,1.737,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"324","Europe",40.855,1.837,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"325","Europe",43.436,1.787,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"326","Europe",44.329,1.737,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"327","Europe",47.01,1.539,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"328","Europe",48.45,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"329","Europe",50.435,1.142,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"330","Europe",52.322,1.042,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"331","Europe",53.761,0.894,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"332","Europe",54.506,0.894,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"333","Europe",55.3,0.943,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"334","Europe",55.548,0.943,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"335","Europe",55.201,1.042,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"336","Europe",54.01,1.142,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"337","Europe",52.222,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"338","Europe",51.676,1.39,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"339","Europe",50.386,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"340","Europe",49.343,1.34,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"341","Europe",48.202,1.34,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"342","Europe",48.301,1.142,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"343","Europe",48.251,0.993,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"344","Europe",46.017,0.844,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"345","Europe",43.386,0.745,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"346","Europe",42.493,0.794,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"347","Europe",42.294,0.844,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"348","Europe",42.791,0.844,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","9"
"349","Europe",43.932,0.894,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"350","Europe",45.67,0.794,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"351","Europe",47.854,0.844,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"352","Europe",49.989,0.943,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"353","Europe",50.584,0.993,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"354","Europe",52.123,0.943,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"355","Europe",53.662,0.993,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"356","Europe",54.258,1.142,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"357","Europe",54.655,1.191,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"358","Europe",55.3,1.191,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"359","Europe",56.243,1.191,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"360","Europe",57.584,1.191,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"361","Europe",58.775,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"362","Europe",60.81,1.34,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"363","Europe",65.179,1.39,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"364","Europe",71.235,1.489,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"365","Europe",76.596,1.589,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"366","Europe",82.206,1.539,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"367","Europe",88.361,1.489,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"368","Europe",94.268,1.44,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"369","Europe",101.169,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"370","Europe",102.012,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"371","Europe",103.452,1.241,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"372","Europe",104.346,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"373","Europe",103.998,1.291,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"374","Europe",103.154,1.44,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"375","Europe",103.849,1.539,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"376","Europe",102.509,1.688,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"377","Europe",103.154,1.638,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"378","Europe",100.126,1.787,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","10"
"379","Europe",101.516,2.035,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"380","Europe",103.154,2.333,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"381","Europe",107.969,2.234,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"382","Europe",119.436,2.184,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"383","Europe",127.875,2.333,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"384","Europe",140.484,2.383,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"385","Europe",149.122,2.035,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"386","Europe",159.249,2.184,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"387","Europe",168.283,2.333,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"388","Europe",173.793,2.681,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"389","Europe",173.247,2.73,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"390","Europe",173.297,2.78,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"391","Europe",175.134,2.73,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"392","Europe",179.899,3.177,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"393","Europe",183.722,2.978,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"394","Europe",190.225,2.879,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"395","Europe",200.351,2.78,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"396","Europe",219.017,2.929,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"397","Europe",236.192,3.326,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"398","Europe",246.369,3.624,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"399","Europe",244.78,3.773,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"400","Europe",254.361,4.219,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"401","Europe",256.843,4.865,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"402","Europe",253.517,4.815,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"403","Europe",247.064,4.766,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"404","Europe",237.582,4.914,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"405","Europe",228.051,5.063,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"406","Europe",241.454,4.914,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","11"
"407","Europe",234.008,4.319,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"408","Europe",237.036,4.766,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"409","Europe",243.291,4.914,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"410","Europe",251.035,4.914,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"411","Europe",265.977,5.063,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"412","Europe",266.225,5.312,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"413","Europe",273.076,5.56,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"414","Europe",269.154,5.659,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"415","Europe",271.487,5.56,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"416","Europe",276.004,5.609,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"417","Europe",276.054,5.312,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"418","Europe",273.423,4.666,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"419","Europe",270.494,4.418,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"420","Europe",266.225,4.468,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"421","Europe",255.205,4.418,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"422","Europe",238.277,4.219,0,65.74,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"423","Europe",222.045,4.219,0,54.63,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"424","Europe",210.18,4.071,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"425","Europe",189.331,4.12,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"426","Europe",182.679,3.822,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"427","Europe",168.929,3.475,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"428","Europe",159.497,3.425,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"429","Europe",156.221,3.276,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"430","Europe",165.404,2.929,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"431","Europe",169.276,2.83,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"432","Europe",173.198,2.78,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","12"
"433","Europe",145.746,2.333,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"434","Europe",160.639,2.333,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"435","Europe",158.057,1.986,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"436","Europe",151.455,1.737,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"437","Europe",155.724,1.986,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"438","Europe",162.872,2.135,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"439","Europe",168.234,2.085,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"440","Europe",201.642,2.432,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"441","Europe",200.649,2.135,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"442","Europe",206.358,2.383,0,56.48,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"443","Europe",215.839,2.383,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"444","Europe",215.641,2.085,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"445","Europe",214.747,1.936,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"446","Europe",212.911,1.886,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"447","Europe",211.322,1.737,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"448","Europe",207.649,1.837,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"449","Europe",203.28,1.787,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"450","Europe",199.11,1.688,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"451","Europe",195.636,1.737,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"452","Europe",193.799,1.737,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"453","Europe",194.692,1.737,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"454","Europe",199.557,1.886,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"455","Europe",209.734,1.986,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"456","Europe",227.555,1.886,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"457","Europe",239.766,2.135,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"458","Europe",254.311,2.234,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"459","Europe",264.537,2.383,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"460","Europe",274.912,2.681,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"461","Europe",282.706,2.73,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"462","Europe",290.549,3.227,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","1"
"463","Europe",306.782,3.425,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"464","Europe",309.909,3.276,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"465","Europe",324.603,3.376,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"466","Europe",334.184,3.723,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"467","Europe",345.552,3.822,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"468","Europe",357.863,3.971,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"469","Europe",362.231,3.922,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"470","Europe",376.974,4.468,0.02,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"471","Europe",383.726,4.914,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"472","Europe",386.357,4.914,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"473","Europe",384.867,4.865,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"474","Europe",385.96,4.815,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"475","Europe",384.172,4.716,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"476","Europe",375.336,4.716,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"477","Europe",353.594,4.666,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"478","Europe",350.218,4.815,0.02,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"479","Europe",350.565,4.964,0.02,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"480","Europe",351.161,5.212,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"481","Europe",351.211,5.461,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"482","Europe",355.976,5.51,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"483","Europe",369.082,5.659,0.02,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"484","Europe",380.003,5.659,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"485","Europe",377.322,5.709,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"486","Europe",371.067,5.907,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"487","Europe",363.373,5.957,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"488","Europe",355.083,6.056,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"489","Europe",343.566,6.453,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","2"
"490","Europe",329.915,6.702,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"491","Europe",323.511,6.9,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"492","Europe",315.072,6.999,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"493","Europe",308.172,6.95,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"494","Europe",291.046,7.099,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"495","Europe",284.443,7.099,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"496","Europe",267.367,6.652,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"497","Europe",256.446,6.453,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"498","Europe",244.284,6.255,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"499","Europe",239.369,6.007,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"500","Europe",235.448,5.56,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"501","Europe",220.258,5.163,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"502","Europe",212.613,5.361,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"503","Europe",203.429,5.262,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"504","Europe",202.834,5.163,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"505","Europe",193.551,5.163,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"506","Europe",184.665,5.113,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"507","Europe",184.963,4.567,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"508","Europe",175.084,4.219,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"509","Europe",166.546,3.922,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"510","Europe",166.645,3.922,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"511","Europe",160.788,3.872,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"512","Europe",158.554,3.475,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"513","Europe",153.887,3.525,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"514","Europe",145.647,3.624,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"515","Europe",142.718,3.525,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"516","Europe",142.768,3.525,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"517","Europe",142.073,3.177,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","3"
"518","Europe",135.967,2.83,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"519","Europe",130.358,2.73,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"520","Europe",126.188,2.581,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"521","Europe",118.99,2.73,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"522","Europe",117.947,2.879,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"523","Europe",101.02,2.78,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"524","Europe",99.431,2.78,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"525","Europe",96.949,2.83,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"526","Europe",97.892,2.681,0,60.19,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"527","Europe",85.532,2.333,0,50.93,104.871,13.188,304.195,10.08,78.57,0.795,"no","4"
"528","Africa",7.206,0.163,0,65.74,17.348,6.211,278.364,6.73,76.88,0.748,"no","7"
"529","Africa",7.77,0.169,0,65.74,17.348,6.211,278.364,6.73,76.88,0.748,"no","7"
"530","Africa",8.249,0.176,0,65.74,17.348,6.211,278.364,6.73,76.88,0.748,"no","7"
"531","Africa",8.692,0.179,0,65.74,17.348,6.211,278.364,6.73,76.88,0.748,"no","7"
"532","Africa",9.229,0.176,0,65.74,17.348,6.211,278.364,6.73,76.88,0.748,"no","7"
"533","Africa",9.682,0.182,0,65.74,17.348,6.211,278.364,6.73,76.88,0.748,"no","7"
